TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2024EP,14-041-010,MKKP,40
Listas,2024EP,14-041-011,MKKP,22
Listas,2024EP,14-041-012,MKKP,31
Listas,2024EP,14-041-013,MKKP,39
Listas,2024EP,14-041-014,MKKP,32
Listas,2024EP,14-041-015,MKKP,36
Listas,2024EP,14-041-016,MKKP,30
Listas,2024EP,14-042-001,MKKP,8
Listas,2024EP,14-043-001,MKKP,7
Listas,2024EP,14-043-002,MKKP,20
Listas,2024EP,14-043-003,MKKP,14
Listas,2024EP,14-044-001,MKKP,25
Listas,2024EP,14-044-002,MKKP,19
Listas,2024EP,14-045-001,MKKP,32
Listas,2024EP,14-045-002,MKKP,27
Listas,2024EP,14-045-003,MKKP,2
Listas,2024EP,14-046-001,MKKP,43
Listas,2024EP,14-046-002,MKKP,35
Listas,2024EP,14-046-003,MKKP,44
Listas,2024EP,14-046-004,MKKP,44
Listas,2024EP,14-046-005,MKKP,36
Listas,2024EP,14-046-006,MKKP,56
Listas,2024EP,14-046-007,MKKP,44
Listas,2024EP,14-046-008,MKKP,27
Listas,2024EP,14-046-009,MKKP,25
Listas,2024EP,14-046-010,MKKP,45
Listas,2024EP,14-046-011,MKKP,47
Listas,2024EP,14-046-012,MKKP,28
Listas,2024EP,14-046-013,MKKP,47
Listas,2024EP,14-046-014,MKKP,49
Listas,2024EP,14-046-015,MKKP,50
Listas,2024EP,14-046-016,MKKP,33
Listas,2024EP,14-047-001,MKKP,28
Listas,2024EP,14-047-002,MKKP,17
Listas,2024EP,14-047-003,MKKP,34
Listas,2024EP,14-047-004,MKKP,39
Listas,2024EP,14-047-005,MKKP,33
Listas,2024EP,14-047-006,MKKP,31
Listas,2024EP,14-047-007,MKKP,19
Listas,2024EP,14-047-008,MKKP,28
Listas,2024EP,14-047-009,MKKP,21
Listas,2024EP,14-047-010,MKKP,12
Listas,2024EP,14-047-011,MKKP,27
Listas,2024EP,14-047-012,MKKP,26
Listas,2024EP,14-047-013,MKKP,23
Listas,2024EP,14-047-014,MKKP,19
Listas,2024EP,14-047-015,MKKP,21
Listas,2024EP,14-047-016,MKKP,20
Listas,2024EP,14-047-017,MKKP,25
Listas,2024EP,14-047-018,MKKP,35
Listas,2024EP,14-047-019,MKKP,50
Listas,2024EP,14-047-020,MKKP,18
Listas,2024EP,14-047-021,MKKP,26
Listas,2024EP,14-047-022,MKKP,34
Listas,2024EP,14-047-023,MKKP,53
Listas,2024EP,14-047-024,MKKP,49
Listas,2024EP,14-047-025,MKKP,25
Listas,2024EP,14-047-026,MKKP,29
Listas,2024EP,14-047-027,MKKP,37
Listas,2024EP,14-048-001,MKKP,29
Listas,2024EP,14-048-002,MKKP,27
Listas,2024EP,14-048-003,MKKP,29
Listas,2024EP,14-048-004,MKKP,23
Listas,2024EP,14-048-005,MKKP,27
Listas,2024EP,14-048-006,MKKP,18
Listas,2024EP,14-048-007,MKKP,15
Listas,2024EP,14-048-008,MKKP,20
Listas,2024EP,14-048-009,MKKP,26
Listas,2024EP,14-048-010,MKKP,13
Listas,2024EP,14-048-011,MKKP,21
Listas,2024EP,14-048-012,MKKP,12
Listas,2024EP,14-048-013,MKKP,12
Listas,2024EP,14-048-014,MKKP,29
Listas,2024EP,14-048-015,MKKP,17
Listas,2024EP,14-048-016,MKKP,11
Listas,2024EP,14-048-017,MKKP,16
Listas,2024EP,14-048-018,MKKP,11
Listas,2024EP,14-048-019,MKKP,18
Listas,2024EP,14-049-001,MKKP,34
Listas,2024EP,14-049-002,MKKP,34
Listas,2024EP,14-049-003,MKKP,26
Listas,2024EP,14-049-004,MKKP,16
Listas,2024EP,14-049-005,MKKP,30
Listas,2024EP,14-049-006,MKKP,24
Listas,2024EP,14-049-007,MKKP,13
Listas,2024EP,14-049-008,MKKP,34
Listas,2024EP,14-049-009,MKKP,16
Listas,2024EP,14-049-010,MKKP,15
Listas,2024EP,14-049-011,MKKP,23
Listas,2024EP,14-049-012,MKKP,26
Listas,2024EP,14-049-013,MKKP,22
Listas,2024EP,14-049-014,MKKP,43
Listas,2024EP,14-049-015,MKKP,33
Listas,2024EP,14-049-016,MKKP,43
Listas,2024EP,14-050-001,MKKP,29
Listas,2024EP,14-050-002,MKKP,31
Listas,2024EP,14-050-003,MKKP,26
Listas,2024EP,14-050-004,MKKP,23
Listas,2024EP,14-050-005,MKKP,32
Listas,2024EP,14-050-006,MKKP,50
Listas,2024EP,14-050-007,MKKP,13
Listas,2024EP,14-050-008,MKKP,42
Listas,2024EP,14-051-001,MKKP,29
Listas,2024EP,14-051-002,MKKP,55
Listas,2024EP,14-052-001,MKKP,13
Listas,2024EP,14-052-002,MKKP,12
Listas,2024EP,14-052-003,MKKP,14
Listas,2024EP,14-053-001,MKKP,12
Listas,2024EP,14-053-002,MKKP,9
Listas,2024EP,14-053-003,MKKP,24
Listas,2024EP,14-054-001,MKKP,24
Listas,2024EP,14-054-002,MKKP,17
Listas,2024EP,14-055-001,MKKP,16
Listas,2024EP,14-055-002,MKKP,11
Listas,2024EP,14-055-003,MKKP,23
Listas,2024EP,14-055-004,MKKP,18
Listas,2024EP,14-056-001,MKKP,7
Listas,2024EP,14-057-001,MKKP,5
Listas,2024EP,14-058-001,MKKP,42
Listas,2024EP,14-058-002,MKKP,28
Listas,2024EP,14-058-003,MKKP,36
Listas,2024EP,14-058-004,MKKP,47
Listas,2024EP,14-058-005,MKKP,29
Listas,2024EP,14-058-006,MKKP,26
Listas,2024EP,14-058-007,MKKP,23
Listas,2024EP,14-058-008,MKKP,32
Listas,2024EP,14-059-001,MKKP,7
Listas,2024EP,14-059-002,MKKP,8
Listas,2024EP,14-059-003,MKKP,5
Listas,2024EP,14-060-001,MKKP,11
Listas,2024EP,14-060-002,MKKP,14
Listas,2024EP,14-060-003,MKKP,21
Listas,2024EP,14-061-001,MKKP,13
Listas,2024EP,14-061-002,MKKP,6
Listas,2024EP,14-061-003,MKKP,7
Listas,2024EP,14-061-004,MKKP,8
Listas,2024EP,14-061-005,MKKP,15
Listas,2024EP,14-061-006,MKKP,10
Listas,2024EP,14-062-001,MKKP,13
Listas,2024EP,14-063-001,MKKP,19
Listas,2024EP,14-064-001,MKKP,30
Listas,2024EP,14-064-002,MKKP,38
Listas,2024EP,14-064-003,MKKP,27
Listas,2024EP,14-064-004,MKKP,21
Listas,2024EP,14-064-005,MKKP,22
Listas,2024EP,14-064-006,MKKP,49
Listas,2024EP,14-064-007,MKKP,31
Listas,2024EP,14-064-008,MKKP,49
Listas,2024EP,14-065-001,MKKP,9
Listas,2024EP,14-065-002,MKKP,14
Listas,2024EP,14-065-003,MKKP,20
Listas,2024EP,14-065-004,MKKP,11
Listas,2024EP,14-065-005,MKKP,13
Listas,2024EP,14-065-006,MKKP,14
Listas,2024EP,14-065-007,MKKP,11
Listas,2024EP,14-066-001,MKKP,57
Listas,2024EP,14-066-002,MKKP,31
Listas,2024EP,14-067-001,MKKP,9
Listas,2024EP,14-068-001,MKKP,32
Listas,2024EP,14-069-001,MKKP,35
Listas,2024EP,14-069-002,MKKP,45
Listas,2024EP,14-069-003,MKKP,28
Listas,2024EP,14-069-004,MKKP,25
Listas,2024EP,14-069-005,MKKP,34
Listas,2024EP,14-069-006,MKKP,31
Listas,2024EP,14-069-007,MKKP,26
Listas,2024EP,14-069-008,MKKP,37
Listas,2024EP,14-070-001,MKKP,4
Listas,2024EP,14-070-002,MKKP,4
Listas,2024EP,14-071-001,MKKP,21
Listas,2024EP,14-071-002,MKKP,19
Listas,2024EP,14-072-001,MKKP,9
Listas,2024EP,14-072-002,MKKP,17
Listas,2024EP,14-072-003,MKKP,16
Listas,2024EP,14-072-004,MKKP,8
Listas,2024EP,14-073-001,MKKP,19
Listas,2024EP,14-074-001,MKKP,9
Listas,2024EP,14-075-001,MKKP,33
Listas,2024EP,14-075-002,MKKP,39
Listas,2024EP,14-075-003,MKKP,42
Listas,2024EP,14-075-004,MKKP,28
Listas,2024EP,14-076-001,MKKP,7
Listas,2024EP,14-077-001,MKKP,5
Listas,2024EP,14-078-001,MKKP,45
Listas,2024EP,14-078-002,MKKP,45
Listas,2024EP,14-078-003,MKKP,40
Listas,2024EP,14-078-004,MKKP,34
Listas,2024EP,14-078-005,MKKP,34
Listas,2024EP,14-078-006,MKKP,37
Listas,2024EP,14-078-007,MKKP,43
Listas,2024EP,14-078-008,MKKP,39
Listas,2024EP,14-079-001,MKKP,27
Listas,2024EP,14-080-001,MKKP,6
Listas,2024EP,14-081-001,MKKP,7
Listas,2024EP,14-082-001,MKKP,9
Listas,2024EP,14-082-002,MKKP,14
Listas,2024EP,14-082-003,MKKP,14
Listas,2024EP,14-082-004,MKKP,39
Listas,2024EP,14-083-001,MKKP,8
Listas,2024EP,14-084-001,MKKP,27
Listas,2024EP,14-084-002,MKKP,24
Listas,2024EP,14-084-003,MKKP,24
Listas,2024EP,14-084-004,MKKP,32
Listas,2024EP,14-084-005,MKKP,26
Listas,2024EP,14-084-006,MKKP,22
Listas,2024EP,14-085-001,MKKP,27
Listas,2024EP,14-085-002,MKKP,6
Listas,2024EP,14-085-003,MKKP,13
Listas,2024EP,14-085-004,MKKP,12
Listas,2024EP,14-085-005,MKKP,25
Listas,2024EP,14-085-006,MKKP,22
Listas,2024EP,14-085-007,MKKP,18
Listas,2024EP,14-085-008,MKKP,14
Listas,2024EP,14-085-009,MKKP,16
Listas,2024EP,14-085-010,MKKP,22
Listas,2024EP,14-085-011,MKKP,20
Listas,2024EP,14-085-012,MKKP,23
Listas,2024EP,14-085-013,MKKP,10
Listas,2024EP,14-085-014,MKKP,29
Listas,2024EP,14-085-015,MKKP,19
Listas,2024EP,14-085-016,MKKP,18
Listas,2024EP,14-086-001,MKKP,14
Listas,2024EP,14-087-001,MKKP,18
Listas,2024EP,14-087-002,MKKP,13
Listas,2024EP,14-087-003,MKKP,26
Listas,2024EP,14-087-004,MKKP,11
Listas,2024EP,14-087-005,MKKP,11
Listas,2024EP,14-087-006,MKKP,19
Listas,2024EP,14-087-007,MKKP,12
Listas,2024EP,14-087-008,MKKP,13
Listas,2024EP,14-088-001,MKKP,37
Listas,2024EP,14-088-002,MKKP,49
Listas,2024EP,14-088-003,MKKP,62
Listas,2024EP,14-088-004,MKKP,48
Listas,2024EP,14-088-005,MKKP,55
Listas,2024EP,14-088-006,MKKP,40
Listas,2024EP,14-088-007,MKKP,69
Listas,2024EP,14-089-001,MKKP,11
Listas,2024EP,14-089-002,MKKP,10
Listas,2024EP,14-089-003,MKKP,21
Listas,2024EP,14-089-004,MKKP,23
Listas,2024EP,14-089-005,MKKP,6
Listas,2024EP,14-089-006,MKKP,11
Listas,2024EP,14-089-007,MKKP,12
Listas,2024EP,14-089-008,MKKP,12
Listas,2024EP,14-089-009,MKKP,9
Listas,2024EP,14-089-010,MKKP,7
Listas,2024EP,14-089-011,MKKP,7
Listas,2024EP,14-089-012,MKKP,9
Listas,2024EP,14-089-013,MKKP,4
Listas,2024EP,14-089-014,MKKP,8
Listas,2024EP,14-089-015,MKKP,5
Listas,2024EP,14-089-016,MKKP,3
Listas,2024EP,14-089-017,MKKP,14
Listas,2024EP,14-089-018,MKKP,6
Listas,2024EP,14-089-019,MKKP,5
Listas,2024EP,14-089-020,MKKP,15
Listas,2024EP,14-090-001,MKKP,43
Listas,2024EP,14-090-002,MKKP,46
Listas,2024EP,14-090-003,MKKP,20
Listas,2024EP,14-090-004,MKKP,48
Listas,2024EP,14-091-001,MKKP,33
Listas,2024EP,14-091-002,MKKP,34
Listas,2024EP,14-091-003,MKKP,33
Listas,2024EP,14-091-004,MKKP,30
Listas,2024EP,14-092-001,MKKP,13
Listas,2024EP,14-092-002,MKKP,18
Listas,2024EP,14-092-003,MKKP,13
Listas,2024EP,14-093-001,MKKP,4
Listas,2024EP,14-093-002,MKKP,1
Listas,2024EP,14-094-001,MKKP,19
Listas,2024EP,14-094-002,MKKP,13
Listas,2024EP,14-094-003,MKKP,16
Listas,2024EP,14-094-004,MKKP,23
Listas,2024EP,14-094-005,MKKP,14
Listas,2024EP,14-094-006,MKKP,13
Listas,2024EP,14-094-007,MKKP,25
Listas,2024EP,14-094-008,MKKP,4
Listas,2024EP,14-094-009,MKKP,5
Listas,2024EP,14-094-010,MKKP,17
Listas,2024EP,14-095-001,MKKP,21
Listas,2024EP,14-095-002,MKKP,14
Listas,2024EP,14-095-003,MKKP,17
Listas,2024EP,14-095-004,MKKP,21
Listas,2024EP,14-096-001,MKKP,38
Listas,2024EP,14-096-002,MKKP,35
Listas,2024EP,14-096-003,MKKP,14
Listas,2024EP,14-096-004,MKKP,28
Listas,2024EP,14-096-005,MKKP,18
Listas,2024EP,14-096-006,MKKP,23
Listas,2024EP,14-096-007,MKKP,30
Listas,2024EP,14-097-001,MKKP,9
Listas,2024EP,14-097-002,MKKP,10
Listas,2024EP,14-098-001,MKKP,43
Listas,2024EP,14-098-002,MKKP,50
Listas,2024EP,14-098-003,MKKP,32
Listas,2024EP,14-098-004,MKKP,33
Listas,2024EP,14-098-005,MKKP,37
Listas,2024EP,14-099-001,MKKP,33
Listas,2024EP,14-100-001,MKKP,27
Listas,2024EP,14-100-002,MKKP,18
Listas,2024EP,14-101-001,MKKP,11
Listas,2024EP,14-102-001,MKKP,39
Listas,2024EP,14-102-002,MKKP,31
Listas,2024EP,14-102-003,MKKP,23
Listas,2024EP,14-102-004,MKKP,17
Listas,2024EP,14-102-005,MKKP,16
Listas,2024EP,14-102-006,MKKP,15
Listas,2024EP,14-102-007,MKKP,16
Listas,2024EP,14-102-008,MKKP,29
Listas,2024EP,14-102-009,MKKP,38
Listas,2024EP,14-102-010,MKKP,27
Listas,2024EP,14-102-011,MKKP,16
Listas,2024EP,14-102-012,MKKP,35
Listas,2024EP,14-102-013,MKKP,28
Listas,2024EP,14-102-014,MKKP,14
Listas,2024EP,14-102-015,MKKP,27
Listas,2024EP,14-102-016,MKKP,14
Listas,2024EP,14-103-001,MKKP,20
Listas,2024EP,14-103-002,MKKP,23
Listas,2024EP,14-104-001,MKKP,12
Listas,2024EP,14-104-002,MKKP,17
Listas,2024EP,14-104-003,MKKP,25
Listas,2024EP,14-104-004,MKKP,18
Listas,2024EP,14-104-005,MKKP,31
Listas,2024EP,14-104-006,MKKP,17
Listas,2024EP,14-104-007,MKKP,22
Listas,2024EP,14-104-008,MKKP,18
Listas,2024EP,14-105-001,MKKP,49
Listas,2024EP,14-105-002,MKKP,67
Listas,2024EP,14-105-003,MKKP,48
Listas,2024EP,14-106-001,MKKP,65
Listas,2024EP,14-106-002,MKKP,25
Listas,2024EP,14-106-003,MKKP,50
Listas,2024EP,14-106-004,MKKP,47
Listas,2024EP,14-106-005,MKKP,35
Listas,2024EP,14-106-006,MKKP,49
Listas,2024EP,14-107-001,MKKP,37
Listas,2024EP,14-107-002,MKKP,44
Listas,2024EP,14-108-001,MKKP,28
Listas,2024EP,14-108-002,MKKP,40
Listas,2024EP,14-109-001,MKKP,34
Listas,2024EP,14-109-002,MKKP,53
Listas,2024EP,14-109-003,MKKP,30
Listas,2024EP,14-110-001,MKKP,28
Listas,2024EP,14-110-002,MKKP,18
Listas,2024EP,14-111-001,MKKP,40
Listas,2024EP,14-112-001,MKKP,48
Listas,2024EP,14-112-002,MKKP,43
Listas,2024EP,14-112-003,MKKP,31
Listas,2024EP,14-112-004,MKKP,31
Listas,2024EP,14-112-005,MKKP,38
Listas,2024EP,14-112-006,MKKP,34
Listas,2024EP,14-112-007,MKKP,25
Listas,2024EP,14-112-008,MKKP,29
Listas,2024EP,14-113-001,MKKP,33
Listas,2024EP,14-113-002,MKKP,40
Listas,2024EP,14-113-003,MKKP,27
Listas,2024EP,14-113-004,MKKP,20
Listas,2024EP,14-113-005,MKKP,52
Listas,2024EP,14-113-006,MKKP,39
Listas,2024EP,14-113-007,MKKP,30
Listas,2024EP,14-113-008,MKKP,38
Listas,2024EP,14-113-009,MKKP,30
Listas,2024EP,14-113-010,MKKP,55
Listas,2024EP,14-113-011,MKKP,25
Listas,2024EP,14-113-012,MKKP,33
Listas,2024EP,14-113-013,MKKP,38
Listas,2024EP,14-113-014,MKKP,37
Listas,2024EP,14-113-015,MKKP,32
Listas,2024EP,14-113-016,MKKP,36
Listas,2024EP,14-114-001,MKKP,38
Listas,2024EP,14-114-002,MKKP,40
Listas,2024EP,14-115-001,MKKP,22
Listas,2024EP,14-116-001,MKKP,30
Listas,2024EP,14-117-001,MKKP,19
Listas,2024EP,14-118-001,MKKP,17
Listas,2024EP,14-119-001,MKKP,17
Listas,2024EP,14-119-002,MKKP,31
Listas,2024EP,14-119-003,MKKP,18
Listas,2024EP,14-119-004,MKKP,15
Listas,2024EP,14-119-005,MKKP,19
Listas,2024EP,14-119-006,MKKP,13
Listas,2024EP,14-119-007,MKKP,22
Listas,2024EP,14-119-008,MKKP,19
Listas,2024EP,14-120-001,MKKP,51
Listas,2024EP,14-121-001,MKKP,32
Listas,2024EP,14-121-002,MKKP,53
Listas,2024EP,14-121-003,MKKP,41
Listas,2024EP,14-121-004,MKKP,51
Listas,2024EP,14-121-005,MKKP,68
Listas,2024EP,14-121-006,MKKP,38
Listas,2024EP,14-121-007,MKKP,50
Listas,2024EP,14-121-008,MKKP,37
Listas,2024EP,14-122-001,MKKP,32
Listas,2024EP,14-122-002,MKKP,35
Listas,2024EP,14-122-003,MKKP,38
Listas,2024EP,14-123-001,MKKP,18
Listas,2024EP,14-123-002,MKKP,19
Listas,2024EP,14-123-003,MKKP,21
Listas,2024EP,14-123-004,MKKP,17
Listas,2024EP,14-123-005,MKKP,16
Listas,2024EP,14-123-006,MKKP,18
Listas,2024EP,14-123-007,MKKP,17
Listas,2024EP,14-124-001,MKKP,49
Listas,2024EP,14-124-002,MKKP,73
Listas,2024EP,14-124-003,MKKP,41
Listas,2024EP,14-124-004,MKKP,25
Listas,2024EP,14-125-001,MKKP,20
Listas,2024EP,14-125-002,MKKP,16
Listas,2024EP,14-125-003,MKKP,24
Listas,2024EP,14-125-004,MKKP,21
Listas,2024EP,14-125-005,MKKP,6
Listas,2024EP,14-125-006,MKKP,15
Listas,2024EP,14-125-007,MKKP,16
Listas,2024EP,14-125-008,MKKP,15
Listas,2024EP,14-125-009,MKKP,23
Listas,2024EP,14-125-010,MKKP,21
Listas,2024EP,14-125-011,MKKP,34
Listas,2024EP,14-125-012,MKKP,34
Listas,2024EP,14-125-013,MKKP,20
Listas,2024EP,14-125-014,MKKP,25
Listas,2024EP,14-125-015,MKKP,29
Listas,2024EP,14-125-016,MKKP,33
Listas,2024EP,14-126-001,MKKP,50
Listas,2024EP,14-126-002,MKKP,51
Listas,2024EP,14-126-003,MKKP,43
Listas,2024EP,14-126-004,MKKP,35
Listas,2024EP,14-126-005,MKKP,40
Listas,2024EP,14-126-006,MKKP,43
Listas,2024EP,14-126-007,MKKP,31
Listas,2024EP,14-126-008,MKKP,23
Listas,2024EP,14-126-009,MKKP,35
Listas,2024EP,14-126-010,MKKP,39
Listas,2024EP,14-126-011,MKKP,62
Listas,2024EP,14-126-012,MKKP,44
Listas,2024EP,14-126-013,MKKP,57
Listas,2024EP,14-126-014,MKKP,37
Listas,2024EP,14-126-015,MKKP,33
Listas,2024EP,14-126-016,MKKP,34
Listas,2024EP,14-126-017,MKKP,45
Listas,2024EP,14-126-018,MKKP,34
Listas,2024EP,14-126-019,MKKP,47
Listas,2024EP,14-126-020,MKKP,44
Listas,2024EP,14-127-001,MKKP,13
Listas,2024EP,14-127-002,MKKP,3
Listas,2024EP,14-128-001,MKKP,19
Listas,2024EP,14-128-002,MKKP,20
Listas,2024EP,14-128-003,MKKP,15
Listas,2024EP,14-128-004,MKKP,15
Listas,2024EP,14-129-001,MKKP,24
Listas,2024EP,14-130-001,MKKP,23
Listas,2024EP,14-130-002,MKKP,30
Listas,2024EP,14-131-001,MKKP,23
Listas,2024EP,14-131-002,MKKP,13
Listas,2024EP,14-131-003,MKKP,17
Listas,2024EP,14-131-004,MKKP,19
Listas,2024EP,14-131-005,MKKP,12
Listas,2024EP,14-131-006,MKKP,17
Listas,2024EP,14-131-007,MKKP,9
Listas,2024EP,14-131-008,MKKP,25
Listas,2024EP,14-131-009,MKKP,15
Listas,2024EP,14-131-010,MKKP,20
Listas,2024EP,14-131-011,MKKP,9
Listas,2024EP,14-131-012,MKKP,18
Listas,2024EP,14-131-013,MKKP,16
Listas,2024EP,14-131-014,MKKP,31
Listas,2024EP,14-131-015,MKKP,23
Listas,2024EP,14-131-016,MKKP,19
Listas,2024EP,14-132-001,MKKP,49
Listas,2024EP,14-132-002,MKKP,59
Listas,2024EP,14-133-001,MKKP,16
Listas,2024EP,14-133-002,MKKP,24
Listas,2024EP,14-134-001,MKKP,48
Listas,2024EP,14-134-002,MKKP,23
Listas,2024EP,14-134-003,MKKP,21
Listas,2024EP,14-134-004,MKKP,26
Listas,2024EP,14-134-005,MKKP,23
Listas,2024EP,14-134-006,MKKP,21
Listas,2024EP,14-134-007,MKKP,26
Listas,2024EP,14-134-008,MKKP,34
Listas,2024EP,14-134-009,MKKP,34
Listas,2024EP,14-134-010,MKKP,23
Listas,2024EP,14-134-011,MKKP,30
Listas,2024EP,14-134-012,MKKP,16
Listas,2024EP,14-134-013,MKKP,31
Listas,2024EP,14-134-014,MKKP,14
Listas,2024EP,14-134-015,MKKP,40
Listas,2024EP,14-134-016,MKKP,27
Listas,2024EP,14-134-017,MKKP,24
Listas,2024EP,14-134-018,MKKP,23
Listas,2024EP,14-134-019,MKKP,20
Listas,2024EP,14-134-020,MKKP,20
Listas,2024EP,14-134-021,MKKP,27
Listas,2024EP,14-134-022,MKKP,17
Listas,2024EP,14-134-023,MKKP,10
Listas,2024EP,14-134-024,MKKP,23
Listas,2024EP,14-134-025,MKKP,28
Listas,2024EP,14-134-026,MKKP,33
Listas,2024EP,14-134-027,MKKP,39
Listas,2024EP,14-134-028,MKKP,30
Listas,2024EP,14-134-029,MKKP,23
Listas,2024EP,14-134-030,MKKP,28
Listas,2024EP,14-135-001,MKKP,25
Listas,2024EP,14-135-002,MKKP,17
Listas,2024EP,14-136-001,MKKP,25
Listas,2024EP,14-136-002,MKKP,23
Listas,2024EP,14-136-003,MKKP,25
Listas,2024EP,14-137-001,MKKP,24
Listas,2024EP,14-137-002,MKKP,26
Listas,2024EP,14-138-001,MKKP,21
Listas,2024EP,14-138-002,MKKP,17
Listas,2024EP,14-138-003,MKKP,7
Listas,2024EP,14-139-001,MKKP,27
Listas,2024EP,14-139-002,MKKP,31
Listas,2024EP,14-139-003,MKKP,22
Listas,2024EP,14-139-004,MKKP,35
Listas,2024EP,14-140-001,MKKP,26
Listas,2024EP,14-140-002,MKKP,23
Listas,2024EP,14-140-003,MKKP,45
Listas,2024EP,14-140-004,MKKP,31
Listas,2024EP,14-141-001,MKKP,9
Listas,2024EP,14-141-002,MKKP,36
Listas,2024EP,14-141-003,MKKP,30
Listas,2024EP,14-141-004,MKKP,33
Listas,2024EP,14-141-005,MKKP,30
Listas,2024EP,14-141-006,MKKP,21
Listas,2024EP,14-142-001,MKKP,10
Listas,2024EP,14-142-002,MKKP,6
Listas,2024EP,14-143-001,MKKP,24
Listas,2024EP,14-143-002,MKKP,13
Listas,2024EP,14-143-003,MKKP,8
Listas,2024EP,14-144-001,MKKP,16
Listas,2024EP,14-144-002,MKKP,22
Listas,2024EP,14-144-003,MKKP,10
Listas,2024EP,14-145-001,MKKP,8
Listas,2024EP,14-145-002,MKKP,6
Listas,2024EP,14-145-003,MKKP,5
Listas,2024EP,14-145-004,MKKP,10
Listas,2024EP,14-146-001,MKKP,6
Listas,2024EP,14-146-002,MKKP,22
Listas,2024EP,14-146-003,MKKP,12
Listas,2024EP,14-147-001,MKKP,7
Listas,2024EP,14-147-002,MKKP,3
Listas,2024EP,14-147-003,MKKP,8
Listas,2024EP,14-147-004,MKKP,20
Listas,2024EP,14-147-005,MKKP,7
Listas,2024EP,14-147-006,MKKP,18
Listas,2024EP,14-147-007,MKKP,9
Listas,2024EP,14-148-001,MKKP,16
Listas,2024EP,14-148-002,MKKP,10
Listas,2024EP,14-148-003,MKKP,8
Listas,2024EP,14-148-004,MKKP,8
Listas,2024EP,14-148-005,MKKP,11
Listas,2024EP,14-148-006,MKKP,14
Listas,2024EP,14-149-001,MKKP,11
Listas,2024EP,14-149-002,MKKP,9
Listas,2024EP,14-149-003,MKKP,10
Listas,2024EP,14-149-004,MKKP,5
Listas,2024EP,14-149-005,MKKP,3
Listas,2024EP,14-150-001,MKKP,6
Listas,2024EP,14-150-002,MKKP,6
Listas,2024EP,14-150-003,MKKP,8
Listas,2024EP,14-150-004,MKKP,3
Listas,2024EP,14-151-001,MKKP,45
Listas,2024EP,14-151-002,MKKP,16
Listas,2024EP,14-151-003,MKKP,35
Listas,2024EP,14-151-004,MKKP,20
Listas,2024EP,14-151-005,MKKP,29
Listas,2024EP,14-151-006,MKKP,35
Listas,2024EP,14-151-007,MKKP,41
Listas,2024EP,14-151-008,MKKP,30
Listas,2024EP,14-152-001,MKKP,47
Listas,2024EP,14-152-002,MKKP,39
Listas,2024EP,14-152-003,MKKP,35
Listas,2024EP,14-152-004,MKKP,53
Listas,2024EP,14-153-001,MKKP,5
Listas,2024EP,14-154-001,MKKP,40
Listas,2024EP,14-154-002,MKKP,25
Listas,2024EP,14-155-001,MKKP,13
Listas,2024EP,14-155-002,MKKP,9
Listas,2024EP,14-155-003,MKKP,15
Listas,2024EP,14-156-001,MKKP,49
Listas,2024EP,14-157-001,MKKP,21
Listas,2024EP,14-157-002,MKKP,26
Listas,2024EP,14-157-003,MKKP,33
Listas,2024EP,14-157-004,MKKP,29
Listas,2024EP,14-157-005,MKKP,27
Listas,2024EP,14-157-006,MKKP,24
Listas,2024EP,14-157-007,MKKP,22
Listas,2024EP,14-157-008,MKKP,26
Listas,2024EP,14-158-001,MKKP,34
Listas,2024EP,14-158-002,MKKP,24
Listas,2024EP,14-158-003,MKKP,13
Listas,2024EP,14-158-004,MKKP,14
Listas,2024EP,14-158-005,MKKP,20
Listas,2024EP,14-158-006,MKKP,24
Listas,2024EP,14-158-007,MKKP,27
Listas,2024EP,14-158-008,MKKP,19
Listas,2024EP,14-158-009,MKKP,27
Listas,2024EP,14-158-010,MKKP,24
Listas,2024EP,14-158-011,MKKP,27
Listas,2024EP,14-158-012,MKKP,14
Listas,2024EP,14-158-013,MKKP,16
Listas,2024EP,14-158-014,MKKP,25
Listas,2024EP,14-158-015,MKKP,23
Listas,2024EP,14-158-016,MKKP,16
Listas,2024EP,14-159-001,MKKP,3
Listas,2024EP,14-159-002,MKKP,11
Listas,2024EP,14-159-003,MKKP,6
Listas,2024EP,14-159-004,MKKP,8
Listas,2024EP,14-160-001,MKKP,22
Listas,2024EP,14-160-002,MKKP,14
Listas,2024EP,14-160-003,MKKP,16
Listas,2024EP,14-160-004,MKKP,20
Listas,2024EP,14-160-005,MKKP,27
Listas,2024EP,14-161-001,MKKP,15
Listas,2024EP,14-161-002,MKKP,11
Listas,2024EP,14-161-003,MKKP,7
Listas,2024EP,14-162-001,MKKP,9
Listas,2024EP,14-162-002,MKKP,8
Listas,2024EP,14-163-001,MKKP,7
Listas,2024EP,14-163-002,MKKP,9
Listas,2024EP,14-163-003,MKKP,6
Listas,2024EP,14-164-001,MKKP,31
Listas,2024EP,14-164-002,MKKP,23
Listas,2024EP,14-165-001,MKKP,36
Listas,2024EP,14-165-002,MKKP,36
Listas,2024EP,14-165-003,MKKP,32
Listas,2024EP,14-165-004,MKKP,25
Listas,2024EP,14-165-005,MKKP,30
Listas,2024EP,14-165-006,MKKP,41
Listas,2024EP,14-165-007,MKKP,38
Listas,2024EP,14-165-008,MKKP,39
