SZAVAZOKOR,MEGYEKOD,MEGYE,OEVK,SZEKHELY,SZH_KER,TELEPULES_SORSZAM,TELEPULES,OEVK14,OEVK26
04-067-003,04,BÉKÉS,03,Gyula,,067,Szeghalom,03,03
04-067-004,04,BÉKÉS,03,Gyula,,067,Szeghalom,03,03
04-067-005,04,BÉKÉS,03,Gyula,,067,Szeghalom,03,03
04-067-006,04,BÉKÉS,03,Gyula,,067,Szeghalom,03,03
04-067-007,04,BÉKÉS,03,Gyula,,067,Szeghalom,03,03
04-068-001,04,BÉKÉS,03,Gyula,,068,Tarhos,03,03
04-069-001,04,BÉKÉS,01,Békéscsaba,,069,Telekgerendás,01,01
04-069-002,04,BÉKÉS,01,Békéscsaba,,069,Telekgerendás,01,01
04-070-001,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-070-002,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-070-003,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-070-004,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-070-005,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-070-006,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-070-007,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-070-008,04,BÉKÉS,04,Orosháza,,070,Tótkomlós,04,04
04-071-001,04,BÉKÉS,01,Békéscsaba,,071,Újkígyós,01,01
04-071-002,04,BÉKÉS,01,Békéscsaba,,071,Újkígyós,01,01
04-071-003,04,BÉKÉS,01,Békéscsaba,,071,Újkígyós,01,01
04-071-004,04,BÉKÉS,01,Békéscsaba,,071,Újkígyós,01,01
04-071-005,04,BÉKÉS,01,Békéscsaba,,071,Újkígyós,01,01
04-071-006,04,BÉKÉS,01,Békéscsaba,,071,Újkígyós,01,01
04-072-001,04,BÉKÉS,03,Gyula,,072,Újszalonta,03,03
04-073-001,04,BÉKÉS,04,Orosháza,,073,Végegyháza,04,04
04-074-001,04,BÉKÉS,03,Gyula,,074,Vésztõ,03,03
04-074-002,04,BÉKÉS,03,Gyula,,074,Vésztõ,03,03
04-074-003,04,BÉKÉS,03,Gyula,,074,Vésztõ,03,03
04-074-004,04,BÉKÉS,03,Gyula,,074,Vésztõ,03,03
04-074-005,04,BÉKÉS,03,Gyula,,074,Vésztõ,03,03
04-074-006,04,BÉKÉS,03,Gyula,,074,Vésztõ,03,03
04-074-007,04,BÉKÉS,03,Gyula,,074,Vésztõ,03,03
04-075-001,04,BÉKÉS,03,Gyula,,075,Zsadány,03,03
04-075-002,04,BÉKÉS,03,Gyula,,075,Zsadány,03,03
05-001-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,001,Abaújalpár,05,05
05-002-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,002,Abaújkér,05,05
05-002-002,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,002,Abaújkér,05,05
05-003-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,003,Abaújlak,04,04
05-004-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,004,Abaújszántó,05,05
05-004-002,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,004,Abaújszántó,05,05
05-004-003,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,004,Abaújszántó,05,05
05-005-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,005,Abaújszolnok,04,04
05-006-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,006,Abaújvár,05,05
05-007-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,007,Abod,04,04
05-008-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,008,Aggtelek,03,03
05-009-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,009,Alacska,04,04
05-010-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,010,Alsóberecki,05,05
05-011-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,011,Alsódobsza,06,06
05-012-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,012,Alsógagy,04,04
05-013-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,013,Alsóregmec,05,05
05-014-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,014,Alsószuha,03,03
05-015-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,015,Alsótelekes,03,03
05-016-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,016,Alsóvadász,04,04
05-017-001,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,017,Alsózsolca,01,01
05-017-002,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,017,Alsózsolca,01,01
05-017-003,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,017,Alsózsolca,01,01
05-017-004,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,017,Alsózsolca,01,01
05-017-005,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,017,Alsózsolca,01,01
05-018-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,018,Arka,05,05
05-019-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,019,Arló,03,03
05-019-002,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,019,Arló,03,03
05-019-003,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,019,Arló,03,03
05-020-001,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,020,Arnót,01,01
05-020-002,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,020,Arnót,01,01
05-021-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,021,Aszaló,06,06
05-021-002,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,021,Aszaló,06,06
05-022-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,022,Ároktõ,07,07
05-023-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,023,Baktakék,04,04
05-024-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,024,Balajt,04,04
05-025-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,025,Baskó,05,05
05-026-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,026,Bánhorváti,04,04
05-026-002,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,026,Bánhorváti,04,04
05-027-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,027,Bánréve,03,03
05-028-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,028,Becskeháza,03,03
05-029-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,029,Bekecs,06,06
05-029-002,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,029,Bekecs,06,06
05-030-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,030,Berente,04,04
05-031-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,031,Beret,04,04
05-032-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,032,Berzék,07,07
05-033-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,033,Bodroghalom,05,05
05-034-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,034,Bodrogkeresztúr,06,06
05-035-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,035,Bodrogkisfalud,06,06
05-036-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,036,Bodrogolaszi,05,05
05-037-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,037,Bogács,07,07
05-037-002,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,037,Bogács,07,07
05-038-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,038,Boldogkõújfalu,05,05
05-039-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,039,Boldogkõváralja,05,05
05-040-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,040,Boldva,04,04
05-040-002,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,040,Boldva,04,04
05-041-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,041,Borsodbóta,03,03
05-042-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,042,Borsodgeszt,07,07
05-043-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,043,Borsodivánka,07,07
05-044-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,044,Borsodnádasd,03,03
05-044-002,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,044,Borsodnádasd,03,03
05-044-003,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,044,Borsodnádasd,03,03
05-045-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,045,Borsodszentgyörgy,03,03
05-046-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,046,Borsodszirák,04,04
05-047-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,047,Bódvalenke,03,03
05-048-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,048,Bódvarákó,03,03
05-049-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,049,Bódvaszilas,03,03
05-050-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,050,Bózsva,05,05
05-051-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,051,Bõcs,06,06
05-051-002,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,051,Bõcs,06,06
05-051-003,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,051,Bõcs,06,06
05-052-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,052,Bükkaranyos,07,07
05-053-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,053,Bükkábrány,07,07
05-053-002,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,053,Bükkábrány,07,07
05-054-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,054,Bükkmogyorósd,03,03
05-055-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,055,Bükkszentkereszt,07,07
05-056-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,056,Bükkzsérc,07,07
05-057-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,057,Büttös,04,04
05-058-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,058,Cigánd,05,05
05-058-002,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,058,Cigánd,05,05
05-058-003,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,058,Cigánd,05,05
05-059-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,059,Csenyéte,04,04
05-060-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,060,Cserépfalu,07,07
05-061-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,061,Cserépváralja,07,07
05-062-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,062,Csernely,03,03
05-063-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,063,Csincse,07,07
05-064-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,064,Csobaj,06,06
05-065-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,065,Csobád,04,04
05-066-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,066,Csokvaomány,03,03
05-067-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,067,Damak,04,04
05-068-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,068,Dámóc,05,05
05-069-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,069,Debréte,04,04
05-070-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,070,Detek,04,04
05-071-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,071,Dédestapolcsány,04,04
05-072-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,072,Domaháza,03,03
05-073-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,073,Dövény,03,03
05-074-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,074,Dubicsány,03,03
05-075-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-075-002,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-075-003,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-075-004,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-075-005,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-075-006,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-075-007,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-075-008,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,075,Edelény,04,04
05-076-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,076,Egerlövõ,07,07
05-077-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,077,Emõd,07,07
05-077-002,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,077,Emõd,07,07
05-077-003,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,077,Emõd,07,07
05-077-004,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,077,Emõd,07,07
05-077-005,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,077,Emõd,07,07
05-078-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,078,Encs,05,05
05-078-002,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,078,Encs,05,05
05-078-003,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,078,Encs,05,05
05-078-004,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,078,Encs,05,05
05-078-005,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,078,Encs,05,05
05-078-006,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,078,Encs,05,05
05-078-007,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,078,Encs,05,05
05-079-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,079,Erdõbénye,05,05
05-080-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,080,Erdõhorváti,05,05
05-081-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,081,Égerszög,03,03
05-082-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,082,Fancsal,04,04
05-083-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,083,Farkaslyuk,03,03
05-083-002,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,083,Farkaslyuk,03,03
05-084-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,084,Fáj,04,04
05-085-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,085,Felsõberecki,05,05
05-086-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,086,Felsõdobsza,05,05
05-087-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,087,Felsõgagy,04,04
05-088-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,088,Felsõkelecsény,03,03
05-089-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,089,Felsõnyárád,03,03
05-090-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,090,Felsõregmec,05,05
05-091-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,091,Felsõtelekes,03,03
05-092-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,092,Felsõvadász,04,04
05-093-001,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,093,Felsõzsolca,01,01
05-093-002,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,093,Felsõzsolca,01,01
05-093-003,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,093,Felsõzsolca,01,01
05-093-004,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,093,Felsõzsolca,01,01
05-093-005,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,093,Felsõzsolca,01,01
05-093-006,05,BORSOD-ABAÚJ-ZEMPLÉN,01,Miskolc,,093,Felsõzsolca,01,01
05-094-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,094,Filkeháza,05,05
05-095-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,095,Fony,05,05
05-096-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,096,Forró,04,04
05-096-002,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,096,Forró,04,04
05-097-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,097,Fulókércs,05,05
05-098-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,098,Füzér,05,05
05-099-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,099,Füzérkajata,05,05
05-100-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,100,Füzérkomlós,05,05
05-101-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,101,Füzérradvány,05,05
05-102-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,102,Gadna,04,04
05-103-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,103,Gagyapáti,04,04
05-104-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,104,Gagybátor,04,04
05-105-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,105,Gagyvendégi,04,04
05-106-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,106,Galvács,04,04
05-107-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,107,Garadna,05,05
05-108-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,108,Gelej,07,07
05-109-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,109,Gesztely,06,06
05-109-002,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,109,Gesztely,06,06
05-109-003,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,109,Gesztely,06,06
05-109-004,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,109,Gesztely,06,06
05-110-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,110,Girincs,06,06
05-111-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,111,Golop,05,05
05-112-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,112,Gömörszõlõs,03,03
05-113-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,113,Gönc,05,05
05-113-002,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,113,Gönc,05,05
05-114-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,114,Göncruszka,05,05
05-115-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,115,Györgytarló,05,05
05-116-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,116,Halmaj,06,06
05-116-002,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,116,Halmaj,06,06
05-117-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,117,Hangács,04,04
05-118-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,118,Hangony,03,03
05-118-002,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,118,Hangony,03,03
05-119-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,119,Harsány,07,07
05-119-002,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,119,Harsány,07,07
05-120-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,120,Háromhuta,05,05
05-121-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,121,Hegymeg,04,04
05-122-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,122,Hejce,05,05
05-123-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,123,Hejõbába,07,07
05-123-002,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,123,Hejõbába,07,07
05-124-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,124,Hejõkeresztúr,07,07
05-125-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,125,Hejõkürt,07,07
05-126-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,126,Hejõpapi,07,07
05-127-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,127,Hejõszalonta,07,07
05-128-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,128,Hercegkút,05,05
05-129-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,129,Hernádbûd,05,05
05-130-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,130,Hernádcéce,05,05
05-131-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,131,Hernádkak,06,06
05-131-002,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,131,Hernádkak,06,06
05-132-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,132,Hernádkércs,06,06
05-133-001,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,133,Hernádnémeti,06,06
05-133-002,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,133,Hernádnémeti,06,06
05-133-003,05,BORSOD-ABAÚJ-ZEMPLÉN,06,Tiszaújváros,,133,Hernádnémeti,06,06
05-134-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,134,Hernádpetri,05,05
05-135-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,135,Hernádszentandrás,04,04
05-136-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,136,Hernádszurdok,05,05
05-137-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,137,Hernádvécse,05,05
05-138-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,138,Hét,03,03
05-139-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,139,Hidasnémeti,05,05
05-140-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,140,Hidvégardó,03,03
05-141-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,141,Hollóháza,05,05
05-142-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,142,Homrogd,04,04
05-143-001,05,BORSOD-ABAÚJ-ZEMPLÉN,07,Mezõkövesd,,143,Igrici,07,07
05-144-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,144,Imola,03,03
05-145-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,145,Ináncs,04,04
05-146-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,146,Irota,04,04
05-147-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,147,Izsófalva,04,04
05-147-002,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,147,Izsófalva,04,04
05-148-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,148,Jákfalva,03,03
05-149-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,149,Járdánháza,03,03
05-149-002,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,149,Járdánháza,03,03
05-150-001,05,BORSOD-ABAÚJ-ZEMPLÉN,03,Ózd,,150,Jósvafõ,03,03
05-151-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,151,Karcsa,05,05
05-151-002,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,151,Karcsa,05,05
05-152-001,05,BORSOD-ABAÚJ-ZEMPLÉN,05,Sátoraljaújhely,,152,Karos,05,05
05-153-001,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-002,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-003,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-004,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-005,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-006,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-007,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-008,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-009,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-010,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
05-153-011,05,BORSOD-ABAÚJ-ZEMPLÉN,04,Kazincbarcika,,153,Kazincbarcika,04,04
